"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"3","2020","14","Chhattisgarh","Raipur","12.05","34.74","120.85","7.09","6.35","186.7","297.63","567.68","194.62","116.92","0.8","0.01"
"3","2021","14","Chhattisgarh","Raipur","0.17","4.5","5.9","2.55","9.88","290.22","371.51","155.85","316.24","33.71","6.79","13.58"
"3","2022","14","Chhattisgarh","Raipur","10.74","3.63","0.26","1.0","3.78","147.97","584.65","446.1","260.27","66.28","0.0","2.17"
"3","2023","14","Chhattisgarh","Raipur","0.0","0.0","39.33","19.14","10.53","212.59","417.83","279.75","428.33","18.58","1.18","14.56"
"4","2016","14","Chhattisgarh","Bilaspur","11.88","12.24","36.91","11.15","12.5","182.09","456.64","349.41","233.25","50.16","1.23","4.59"
"4","2017","14","Chhattisgarh","Bilaspur","14.28","10.89","15.09","10.13","12.18","156.53","477.42","353.23","199.8","37.07","2.78","4.8"
"4","2018","14","Chhattisgarh","Bilaspur","5.83","10.66","12.83","16.58","11.54","169.34","439.98","367.87","215.98","24.72","1.22","7.13"
"4","2019","14","Chhattisgarh","Bilaspur","10.48","15.66","37.31","7.79","3.16","85.44","296.28","398.57","507.21","65.64","0.0","14.14"
"4","2020","14","Chhattisgarh","Bilaspur","39.42","54.23","132.42","31.97","10.96","228.58","306.03","498.62","246.82","69.3","1.62","3.41"
"4","2021","14","Chhattisgarh","Bilaspur","2.75","8.7","5.93","2.82","23.98","274.31","353.96","179.56","322.13","35.23","2.14","21.75"
"4","2022","14","Chhattisgarh","Bilaspur","27.75","14.84","0.58","2.52","5.97","156.79","366.72","435.72","234.09","49.06","0.0","0.7"
"4","2023","14","Chhattisgarh","Bilaspur","0.1","0.0","53.96","30.93","10.2","161.39","264.28","258.78","253.0","24.06","1.76","22.44"
"5","1958","14","Chhattisgarh","Raigarh","7.63","6.89","16.49","9.65","39.26","310.12","2582.85","553.18","364.33","92.53","6.44","0.04"
"5","1959","14","Chhattisgarh","Raigarh","10.61","1.89","0.74","12.75","31.48","363.71","1221.59","739.94","393.31","198.12","9.45","0.92"
"5","1960","14","Chhattisgarh","Raigarh","4.59","0.0","22.41","6.31","67.8","275.24","1103.63","547.39","279.69","108.69","2.89","1.02"
"5","1961","14","Chhattisgarh","Raigarh","11.49","20.7","4.89","5.07","81.26","860.03","1152.96","623.19","360.05","145.27","2.12","2.62"
"5","1962","14","Chhattisgarh","Raigarh","112.51","86.9","62.63","48.77","40.3","111.82","262.85","263.95","263.95","221.63","166.8","137.68"
"5","1963","14","Chhattisgarh","Raigarh","0.86","3.42","15.84","11.73","26.55","382.74","2203.62","564.85","288.54","113.15","4.25","0.12"
"5","1964","14","Chhattisgarh","Raigarh","0.36","9.2","2.3","6.32","13.43","346.87","976.98","840.78","360.2","150.63","8.74","0.05"
"5","1965","14","Chhattisgarh","Raigarh","3.63","1.41","14.59","21.8","8.84","320.1","1253.16","697.83","182.53","16.25","4.05","11.96"
"5","1966","14","Chhattisgarh","Raigarh","95.2","71.35","52.81","42.64","36.0","146.66","235.09","263.94","263.95","198.41","147.94","116.23"
"5","1967","14","Chhattisgarh","Raigarh","7.63","0.26","42.69","9.43","6.2","437.9","1232.84","599.42","319.24","49.99","1.4","24.8"
"5","1968","14","Chhattisgarh","Raigarh","10.89","10.22","12.64","9.61","3.4","202.64","955.62","407.51","276.19","86.5","4.19","1.63"
"5","1969","14","Chhattisgarh","Raigarh","1.86","1.65","3.87","2.8","16.6","323.91","1326.28","662.61","415.8","17.87","7.68","4.21"
"5","1970","14","Chhattisgarh","Raigarh","93.39","73.26","56.48","44.84","37.51","196.04","263.95","263.95","263.95","236.28","173.8","130.75"
"5","1971","14","Chhattisgarh","Raigarh","102.51","79.96","58.15","46.24","38.64","242.21","263.95","263.95","263.95","233.66","177.41","136.54"
"5","1972","14","Chhattisgarh","Raigarh","108.59","89.17","61.5","47.83","39.53","88.62","235.34","263.95","263.81","210.19","165.49","126.96"
"5","1973","14","Chhattisgarh","Raigarh","98.62","75.19","55.17","44.19","37.12","118.25","262.27","263.95","263.95","256.03","193.76","149.93"
"5","1974","14","Chhattisgarh","Raigarh","0.01","1.19","12.96","5.22","47.91","453.75","733.86","737.7","262.21","182.79","1.27","0.12"
"5","1975","14","Chhattisgarh","Raigarh","5.79","8.03","17.06","1.55","29.14","435.18","1040.81","864.78","510.97","153.78","2.56","0.0"
"5","1976","14","Chhattisgarh","Raigarh","1.34","1.71","4.98","9.3","7.77","492.95","1126.31","791.89","413.49","9.76","17.51","1.38"
"5","1977","14","Chhattisgarh","Raigarh","5.73","2.08","2.36","11.78","32.33","880.05","740.96","517.03","364.96","66.31","35.65","5.49"
"5","1978","14","Chhattisgarh","Raigarh","5.03","24.15","24.82","19.82","42.15","428.44","720.43","571.58","324.25","63.73","16.79","12.67"
"5","1979","14","Chhattisgarh","Raigarh","5.03","13.57","0.94","6.61","4.15","313.45","869.9","796.44","386.81","26.44","47.46","1.97"
"5","1980","14","Chhattisgarh","Raigarh","6.85","6.28","6.66","10.89","4.5","420.34","883.76","868.32","209.88","23.07","4.68","12.79"
"5","1981","14","Chhattisgarh","Raigarh","8.05","2.7","24.7","6.41","15.92","247.53","1241.41","586.11","582.49","54.35","6.16","3.76"
"5","1982","14","Chhattisgarh","Raigarh","6.16","8.82","31.46","11.81","29.05","342.67","672.92","735.33","303.02","40.26","38.6","0.91"
"5","1983","14","Chhattisgarh","Raigarh","2.37","12.01","4.41","11.6","13.06","629.39","2209.5","714.59","494.43","128.31","0.45","3.44"
"5","1984","14","Chhattisgarh","Raigarh","12.65","18.86","1.07","4.69","3.04","434.83","1209.26","550.01","304.45","77.14","0.84","0.16"
"5","1985","14","Chhattisgarh","Raigarh","12.58","5.48","0.75","4.2","45.84","168.62","798.45","596.02","217.6","200.84","14.11","0.21"
"5","1986","14","Chhattisgarh","Raigarh","9.58","14.45","1.8","6.65","16.57","489.14","495.68","669.79","170.96","20.06","13.51","14.43"
"5","1987","14","Chhattisgarh","Raigarh","2.38","4.02","7.14","3.02","32.05","182.89","664.38","1005.62","246.52","101.29","4.66","15.47"
"5","1988","14","Chhattisgarh","Raigarh","1.17","6.01","21.09","11.22","12.31","531.64","1033.74","495.83","661.89","131.93","0.22","3.29"
"5","1989","14","Chhattisgarh","Raigarh","0.92","0.04","12.55","3.94","20.92","640.92","806.4","646.82","288.34","44.69","1.13","8.24"
"5","1990","14","Chhattisgarh","Raigarh","0.38","24.89","25.12","4.83","52.54","391.55","1424.87","781.16","308.96","120.11","6.98","0.95"
"5","1991","14","Chhattisgarh","Raigarh","19.32","2.63","21.76","13.09","18.11","488.66","649.5","576.9","198.08","17.39","5.38","8.23"
"5","1992","14","Chhattisgarh","Raigarh","5.48","6.43","0.17","1.82","13.66","172.65","742.63","920.37","333.31","63.39","2.76","0.0"
"5","1993","14","Chhattisgarh","Raigarh","0.19","0.7","12.9","5.64","8.67","307.84","905.9","468.78","507.09","163.45","4.79","7.81"
"5","1994","14","Chhattisgarh","Raigarh","8.26","8.59","0.06","15.76","18.4","539.72","1327.35","636.04","274.3","100.97","1.6","0.0"
"5","1995","14","Chhattisgarh","Raigarh","13.98","5.1","22.47","5.94","11.73","167.54","873.53","436.05","440.13","108.71","2.71","0.02"
"5","1996","14","Chhattisgarh","Raigarh","12.99","5.01","1.78","4.04","10.3","393.54","1039.34","532.28","279.33","172.13","0.82","0.19"
"5","1997","14","Chhattisgarh","Raigarh","8.53","0.6","6.78","10.94","12.46","434.79","724.79","1069.43","283.15","20.68","18.39","23.46"
"5","1998","14","Chhattisgarh","Raigarh","2.66","11.35","14.85","8.01","24.14","264.18","944.79","841.26","386.75","145.97","16.94","0.05"
"5","1999","14","Chhattisgarh","Raigarh","0.12","2.92","0.11","0.0","29.86","374.22","737.92","391.63","327.74","161.09","0.31","0.3"
"5","2000","14","Chhattisgarh","Raigarh","0.19","10.85","0.0","3.27","22.25","907.95","451.88","601.48","242.83","33.97","2.23","3.92"
"5","2001","14","Chhattisgarh","Raigarh","0.45","0.1","24.3","8.75","9.67","360.81","699.78","588.24","166.2","116.62","5.88","0.1"
"5","2002","14","Chhattisgarh","Raigarh","11.55","3.68","4.39","3.25","18.53","367.43","262.29","799.37","184.03","37.87","0.33","0.08"
"5","2003","14","Chhattisgarh","Raigarh","1.58","12.61","18.87","2.87","1.2","442.52","643.73","531.15","283.9","98.54","0.55","5.3"
"5","2004","14","Chhattisgarh","Raigarh","10.73","2.63","0.13","7.64","21.72","923.29","352.91","1302.43","200.14","59.68","4.84","0.0"
"5","2005","14","Chhattisgarh","Raigarh","7.88","6.3","20.73","8.93","16.92","566.64","1102.95","829.66","600.66","72.94","0.11","2.21"
"5","2006","14","Chhattisgarh","Raigarh","0.0","0.0","32.97","7.31","44.29","358.35","1469.22","1230.77","315.55","131.32","11.34","0.0"
"5","2007","14","Chhattisgarh","Raigarh","0.0","34.02","10.29","3.98","10.55","542.09","1016.67","943.91","458.05","13.33","4.72","0.57"
"5","2008","14","Chhattisgarh","Raigarh","11.65","7.37","11.98","5.87","14.88","508.85","719.65","758.74","455.87","20.93","1.5","6.3"
"5","2009","14","Chhattisgarh","Raigarh","1.56","0.0","2.82","0.31","15.93","266.97","1099.05","673.02","387.26","130.2","69.54","0.86"
"5","2010","14","Chhattisgarh","Raigarh","3.62","2.43","3.38","1.66","13.38","757.64","713.67","1039.38","629.02","168.33","30.78","9.78"
"5","2011","14","Chhattisgarh","Raigarh","0.03","5.94","0.25","12.83","14.87","1339.48","794.12","929.67","480.2","106.62","0.34","0.0"
"5","2012","14","Chhattisgarh","Raigarh","20.47","0.1","0.41","8.66","3.23","153.44","631.07","931.62","332.92","108.12","3.63","0.0"
"5","2013","14","Chhattisgarh","Raigarh","0.24","7.8","6.95","8.34","6.41","659.97","989.22","466.55","422.73","117.24","3.96","1.19"
"5","2014","14","Chhattisgarh","Raigarh","16.34","23.29","27.01","6.26","26.38","114.91","896.26","925.68","441.85","64.41","6.25","15.05"
"5","2015","14","Chhattisgarh","Raigarh","5.16","5.01","25.34","17.41","35.85","523.7","413.02","383.35","317.21","70.84","19.4","2.13"
"5","2016","14","Chhattisgarh","Raigarh","14.34","17.54","30.03","8.98","20.26","228.66","473.45","378.16","316.2","54.73","1.22","1.54"
"5","2017","14","Chhattisgarh","Raigarh","19.4","11.29","13.34","10.01","10.13","157.44","596.91","339.02","196.33","45.26","1.59","5.02"
"5","2018","14","Chhattisgarh","Raigarh","3.58","10.05","7.02","10.6","17.75","169.56","510.01","416.41","305.94","32.01","0.84","3.58"
"5","2019","14","Chhattisgarh","Raigarh","7.09","15.31","24.75","6.52","3.21","113.53","393.34","405.85","466.01","147.83","0.0","5.02"
"5","2020","14","Chhattisgarh","Raigarh","28.95","57.85","82.0","41.32","16.99","299.22","278.26","636.91","222.19","81.45","0.51","0.78"
"5","2021","14","Chhattisgarh","Raigarh","1.13","9.05","4.98","2.55","71.79","269.1","330.57","217.53","372.76","55.41","4.46","13.95"
"5","2022","14","Chhattisgarh","Raigarh","27.03","16.94","0.25","0.77","9.58","132.58","286.52","419.39","290.71","68.79","0.0","0.02"
"5","2023","14","Chhattisgarh","Raigarh","0.02","0.0","58.79","20.65","6.26","144.23","258.12","315.02","402.36","60.58","1.75","14.82"
"6","1958","14","Chhattisgarh","Surguja","19.3","15.6","37.37","12.86","1.5","91.77","598.29","415.5","297.83","114.03","5.01","0.2"
"6","1959","14","Chhattisgarh","Surguja","31.61","4.08","2.11","12.98","19.17","102.66","454.86","438.98","208.51","135.66","0.0","0.66"
"6","1960","14","Chhattisgarh","Surguja","10.86","0.0","47.77","10.38","3.57","140.06","563.89","572.94","163.63","57.64","0.0","0.54"
"6","1961","14","Chhattisgarh","Surguja","28.25","47.57","3.74","2.46","10.69","264.98","427.87","549.2","325.24","85.14","0.97","5.95"
"6","1962","14","Chhattisgarh","Surguja","118.51","88.76","61.58","47.86","39.36","38.29","245.44","245.44","245.44","195.74","151.64","121.59"
"6","1963","14","Chhattisgarh","Surguja","3.97","9.99","36.68","14.72","33.92","183.19","465.56","587.46","278.24","138.15","1.07","0.2"
"6","1964","14","Chhattisgarh","Surguja","1.46","16.94","3.2","10.56","15.73","217.66","499.21","603.5","247.24","52.49","9.32","0.0"
"6","1965","14","Chhattisgarh","Surguja","5.19","2.16","27.53","25.57","5.31","67.94","421.06","286.0","225.33","32.0","0.06","2.27"
"6","1966","14","Chhattisgarh","Surguja","99.57","69.5","52.19","42.14","35.47","153.59","237.15","245.44","240.65","178.96","139.75","112.48"
"6","1967","14","Chhattisgarh","Surguja","9.14","0.03","78.83","13.34","6.37","158.64","443.99","761.9","298.31","13.53","0.09","13.73"
"6","1968","14","Chhattisgarh","Surguja","25.93","17.68","12.72","7.46","1.34","172.56","376.41","383.43","159.76","45.75","1.36","2.8"
"6","1969","14","Chhattisgarh","Surguja","6.46","5.93","4.5","5.87","32.05","114.64","665.73","473.17","250.79","8.01","8.47","1.63"
"6","1970","14","Chhattisgarh","Surguja","94.41","74.07","54.54","43.6","36.48","166.74","245.44","245.44","245.44","200.88","155.45","122.6"
"6","1971","14","Chhattisgarh","Surguja","105.52","78.63","56.81","45.0","37.43","245.44","245.44","245.44","245.44","241.09","191.54","152.67"
"6","1972","14","Chhattisgarh","Surguja","121.79","107.56","69.13","52.1","42.12","35.47","243.0","245.44","245.44","238.72","195.57","154.61"
"6","1973","14","Chhattisgarh","Surguja","118.47","87.06","60.8","47.39","39.04","35.56","245.18","245.44","245.44","244.53","194.21","157.84"
"6","1974","14","Chhattisgarh","Surguja","0.17","4.2","11.77","0.74","7.84","95.49","601.87","384.81","140.47","93.63","3.0","0.43"
"6","1975","14","Chhattisgarh","Surguja","21.45","17.61","41.45","2.72","6.19","197.77","622.35","276.24","313.47","81.42","1.43","0.0"
"6","1976","14","Chhattisgarh","Surguja","5.09","6.19","3.71","21.31","9.62","82.47","487.76","410.81","477.03","7.15","2.74","0.21"
"6","1977","14","Chhattisgarh","Surguja","20.56","7.67","2.51","27.0","54.55","213.93","671.7","460.82","274.19","67.0","18.53","6.24"
"6","1978","14","Chhattisgarh","Surguja","12.17","77.37","45.43","29.57","7.03","380.23","352.38","467.48","373.96","50.31","1.82","17.12"
"6","1979","14","Chhattisgarh","Surguja","12.17","20.7","1.15","14.23","2.73","187.06","448.18","283.67","145.4","24.06","14.9","4.41"
"6","1980","14","Chhattisgarh","Surguja","13.14","11.85","10.59","6.0","5.1","284.77","534.85","516.57","158.08","18.23","0.0","4.51"
"6","1981","14","Chhattisgarh","Surguja","18.98","8.06","45.12","9.39","19.92","111.48","571.0","360.23","256.93","6.21","2.06","5.33"
"6","1982","14","Chhattisgarh","Surguja","15.38","21.14","77.28","29.59","38.95","149.78","230.11","595.29","286.47","46.86","7.93","2.37"
"6","1983","14","Chhattisgarh","Surguja","8.26","13.24","5.66","37.11","30.01","123.34","403.19","349.43","240.63","115.54","0.09","5.23"
"6","1984","14","Chhattisgarh","Surguja","36.3","57.73","0.17","8.1","3.44","210.03","428.16","538.9","152.58","31.37","0.05","0.11"
"6","1985","14","Chhattisgarh","Surguja","29.38","8.6","0.59","7.86","5.98","128.7","545.33","492.09","215.83","166.3","0.04","0.65"
"6","1986","14","Chhattisgarh","Surguja","12.34","40.45","3.15","12.68","24.07","203.24","472.43","517.92","179.93","23.3","7.17","14.08"
"6","1987","14","Chhattisgarh","Surguja","4.98","13.75","14.89","5.38","10.64","54.61","401.99","568.92","451.35","53.86","8.02","2.83"
"6","1988","14","Chhattisgarh","Surguja","4.5","18.1","53.78","9.31","16.44","269.44","399.68","325.5","185.43","29.21","0.38","7.68"
"6","1989","14","Chhattisgarh","Surguja","2.93","0.64","16.15","0.7","27.75","264.65","452.02","403.35","187.68","33.31","4.53","18.57"
"6","1990","14","Chhattisgarh","Surguja","0.3","55.2","32.04","9.42","27.39","397.56","721.17","475.05","233.38","51.93","0.58","0.61"
"6","1991","14","Chhattisgarh","Surguja","37.64","9.67","51.27","17.74","8.09","313.45","388.24","727.13","148.78","18.93","5.27","17.25"
"6","1992","14","Chhattisgarh","Surguja","14.05","13.47","0.78","2.01","12.52","69.17","277.7","271.51","140.65","32.32","0.68","0.0"
"6","1993","14","Chhattisgarh","Surguja","0.67","2.33","29.16","5.75","14.72","92.96","240.93","315.92","283.23","53.82","8.0","0.01"
"6","1994","14","Chhattisgarh","Surguja","29.84","19.65","0.05","14.88","5.75","384.63","475.42","502.86","100.15","82.36","0.24","0.0"
"6","1995","14","Chhattisgarh","Surguja","23.71","16.12","40.02","4.37","11.09","71.9","351.94","319.09","245.48","35.32","6.13","0.17"
"6","1996","14","Chhattisgarh","Surguja","33.71","15.08","2.3","5.76","3.09","298.31","367.63","457.54","117.49","101.12","0.31","0.01"
"6","1997","14","Chhattisgarh","Surguja","10.55","0.74","5.56","11.74","31.48","66.1","310.08","573.58","162.27","21.84","14.59","14.77"
"6","1998","14","Chhattisgarh","Surguja","3.93","19.13","22.53","15.28","32.92","89.5","309.24","384.54","221.71","119.38","14.34","0.0"
"6","1999","14","Chhattisgarh","Surguja","0.58","11.71","0.06","0.0","22.64","177.3","448.11","424.87","185.44","36.39","0.33","0.93"
"6","2000","14","Chhattisgarh","Surguja","0.8","20.81","0.0","8.23","8.62","214.24","240.3","199.92","259.0","3.32","0.09","0.0"
"6","2001","14","Chhattisgarh","Surguja","1.96","0.44","46.26","11.62","8.59","292.33","429.05","444.91","76.12","74.36","1.98","0.0"
"6","2002","14","Chhattisgarh","Surguja","11.75","14.42","7.9","1.95","7.82","62.26","233.75","466.56","204.57","67.21","0.68","0.28"
"6","2003","14","Chhattisgarh","Surguja","4.67","33.42","27.43","6.71","0.72","120.45","250.5","331.84","319.9","117.58","0.11","3.05"
"6","2004","14","Chhattisgarh","Surguja","16.54","2.88","0.08","14.98","2.47","172.97","226.27","619.02","128.65","30.5","0.1","0.0"
"6","2005","14","Chhattisgarh","Surguja","12.25","15.86","52.08","5.31","18.8","115.63","286.89","435.7","186.39","27.19","0.02","5.12"
"6","2006","14","Chhattisgarh","Surguja","0.0","0.0","64.24","16.12","54.48","184.88","509.24","361.11","135.2","4.37","1.39","0.0"
"6","2007","14","Chhattisgarh","Surguja","0.0","102.32","28.78","4.22","19.66","137.63","346.46","490.82","278.55","8.18","0.28","0.61"
"6","2008","14","Chhattisgarh","Surguja","29.17","11.11","25.18","10.47","31.92","490.37","332.45","475.07","105.33","5.23","0.19","0.0"
"6","2009","14","Chhattisgarh","Surguja","5.52","0.0","2.2","0.24","30.19","41.15","379.61","244.26","273.73","39.55","5.64","1.96"
"6","2010","14","Chhattisgarh","Surguja","3.4","7.41","1.98","0.91","18.03","102.83","271.96","258.21","158.3","34.88","3.48","15.1"
"6","2011","14","Chhattisgarh","Surguja","0.1","9.63","0.24","20.8","20.06","510.5","319.02","468.61","353.39","38.08","0.0","0.0"
"6","2012","14","Chhattisgarh","Surguja","55.0","0.13","1.07","8.91","2.13","137.4","587.67","617.91","285.46","9.16","5.28","0.0"
"6","2013","14","Chhattisgarh","Surguja","0.25","28.88","17.92","12.32","6.37","257.4","437.52","540.45","263.74","108.32","0.07","0.1"
"6","2014","14","Chhattisgarh","Surguja","59.4","74.07","45.6","6.02","48.89","117.99","312.86","351.74","399.02","43.92","0.1","0.38"
"6","2015","14","Chhattisgarh","Surguja","17.57","13.26","39.98","43.82","19.64","206.15","300.52","432.45","106.39","30.82","1.61","4.17"
"6","2016","14","Chhattisgarh","Surguja","23.45","20.96","20.33","12.69","18.6","199.21","547.82","452.84","305.12","50.75","0.65","0.39"
